Deal_Id,ProviderDeal_ID,Full_Title,Short_Title,Full_Desc,Short_Desc,all_details,Outlets,PostalCodes,DealSite_URL,DealImage_URL,HighlightImage_URL,Start_Date,End_Date,Merchant_ID,ProviderMerchant_ID,Merchant_Name,Merchant_Image_URL,MerchantWebsite_URL,Card_ID,Terms_and_Conditions,CardImages_URL,isFeatured,homeFeatured,isOnlineMerchant,category,subCategory,keywords,bookmark
208_447,208,eXplorerkid,eXplorerkid,15% off play rates + exclusive membership and more,15% off play rates + exclusive membership and more,"•&nbsp;Offers are valid till 31 December 2015 
•&nbsp;*Discount is valid for child entry rates only 
•&nbsp;ANZ General Terms and Conditions apply.",None,0, ,https://sg.anz.com/ANZPrivileges/merchant-offers/thumb/447.jpg, ,2015-06-25,2015-12-31 T23:59:59,208_50, ,eXplorerkid, ,Website: www.explorerkid.com, ,"• Offers are valid till 31 December 2015 
• *Discount is valid for child entry rates only 
• ANZ General Terms and Conditions apply.", ,0,0,No,Shopping & Lifestyle,None,0,0
208_658,208,Giggles Indoor Playground,Giggles Indoor Playground,10% off single admission,10% off single admission,"&bull;&nbsp;Valid till 31 Dec 2015
 &bull;&nbsp;Play rules apply
 &bull;&nbsp;ANZ General Terms and Conditions apply.","Blk 87, Marine Parade Central, #02-500B, Tel: 6345 4947",0, ,https://sg.anz.com/ANZPrivileges/merchant-offers/thumb/658.jpg, ,2015-06-25,2015-12-31 T23:59:59,208_51, ,Giggles Indoor Playground, ,10% off single admission, ,"• Valid till 31 Dec 2015
 • Play rules apply
 • ANZ General Terms and Conditions apply.", ,0,0,No,Shopping & Lifestyle,None,0,0
208_673,208,Golden Village,Golden Village,Buy 4 movie tickets for the price of 3,Buy 4 movie tickets for the price of 3,"&bull;&nbsp;*Valid till 31 Dec 2015 for regular movie tickets on Friday, Saturday & Sunday screenings only for ANZ Visa Credit Cardmembers
 &bull;&nbsp;#Valid till 31 Dec 2015 for ANZ Signature Priority Banking Visa Infinite Cardmembers
 &bull;&nbsp;Each package includes two Gold Class tickets, Pick any 3 savoury & sweet dishes from the menu and two glasses of wine
 &bull;&nbsp;ANZ General Terms and Conditions apply.",None,0, ,https://sg.anz.com/ANZPrivileges/merchant-offers/thumb/673.jpg, ,2015-06-25,2015-12-31 T23:59:59,208_52, ,Golden Village, ,Website: www.visa.com.sg/gv, ,"• *Valid till 31 Dec 2015 for regular movie tickets on Friday, Saturday &amp; Sunday screenings only for ANZ Visa Credit Cardmembers
 • #Valid till 31 Dec 2015 for ANZ Signature Priority Banking Visa Infinite Cardmembers
 • Each package includes two Gold Class tickets, Pick any 3 savoury &amp; sweet dishes from the menu and two glasses of wine
 • ANZ General Terms and Conditions apply.", ,0,0,No,Shopping & Lifestyle,None,0,0
208_354,208,HoneySpree,HoneySpree,15% off regular-priced items,15% off regular-priced items,"•&nbsp;Valid till 16 February 2016 
•&nbsp;Please enter promo code ""ANZ+the first 6 digits of your ANZ Credit Card number"" eg. ""ANZ123456"" at the check-out page 
•&nbsp;ANZ General Terms and Conditions apply",None,0, ,https://sg.anz.com/ANZPrivileges/merchant-offers/thumb/354.jpg, ,2015-06-25,2016-02-16 T23:59:59,208_53, ,HoneySpree, ,Website: www.honeyspree.com, ,"• Valid till 16 February 2016 
• Please enter promo code ""ANZ+the first 6 digits of your ANZ Credit Card number"" eg. ""ANZ123456"" at the check-out page 
• ANZ General Terms and Conditions apply", ,0,0,No,Shopping & Lifestyle,None,0,0
208_689,208,JUUZE,JUUZE,10% off all JUUZE compression apparels,10% off all JUUZE compression apparels,"&bull;&nbsp;Valid till 31 December 2015 
&bull;&nbsp;ANZ General Terms and Conditions apply.","Golf Center at #02-15, Far East Shopping Center, Tel:  6732 7077",0, ,https://sg.anz.com/ANZPrivileges/merchant-offers/thumb/689.jpg, ,2015-06-25,2015-12-31 T23:59:59,208_54, ,JUUZE, ,10% off all JUUZE compression apparels, ,"• Valid till 31 December 2015 
• ANZ General Terms and Conditions apply.", ,0,0,No,Shopping & Lifestyle,None,0,0
208_397,208,MACSHOP,MACSHOP,10% off Booq bag,10% off Booq bag,•&nbsp;Valid till 31 December 2015 •&nbsp;ANZ General Terms and Conditions apply,"• The Central @ Clarke Quay, B1-35, Tel: 6334 1633 
• Li Ka-Shing Library Building, SMU, #01-25, Tel: 6333 4213",0, ,https://sg.anz.com/ANZPrivileges/merchant-offers/thumb/397.jpg, ,2015-06-25,2015-12-31 T23:59:59,208_55, ,MACSHOP, ,10% off Booq bag, ,• Valid till 31 December 2015 • ANZ General Terms and Conditions apply, ,0,0,No,Shopping & Lifestyle,None,0,0
208_50,208,Pet Lovers Centre,Pet Lovers Centre,5% off with min. spend of S$20 on regular-priced items,5% off with min.<br />spend of S$20 on<br />regular-priced items,"•&nbsp;Valid till 31 December 2015 •&nbsp;Not valid for Veterinary, Grooming, Home Delivery and Online services •&nbsp;Not valid for sale of live animals •&nbsp;Not valid for purchase of PLC gift vouchers •&nbsp;ANZ General Terms and Conditions apply",Valid at all Pet Lovers Centre outlets,0, ,https://sg.anz.com/ANZPrivileges/merchant-offers/thumb/50.jpg, ,2015-06-25,2015-12-31 T23:59:59,208_56, ,Pet Lovers Centre, ,"5% off with min. spend of S$20 on regular-priced items
FREE VIP Card membership for new member only (worth S$3.80 for 12 months)", ,"• Valid till 31 December 2015 • Not valid for Veterinary, Grooming, Home Delivery and Online services • Not valid for sale of live animals • Not valid for purchase of PLC gift vouchers • ANZ General Terms and Conditions apply", ,0,0,No,Shopping & Lifestyle,None,0,0
208_659,208,Sentosa 4D AdventureLand,Sentosa 4D AdventureLand,15% off unlimited One Day Adventure Pass,15% off unlimited One Day Adventure Pass,"&bull;&nbsp;Valid till 31 Dec 2016 for on-site redemption only
 &bull;&nbsp;Payment must be made with an ANZ MasterCard
 &bull;&nbsp;ANZ General Terms and Conditions apply.","51B Imbiah Rd, Sentosa, Tel: 6274 5355",0, ,https://sg.anz.com/ANZPrivileges/merchant-offers/thumb/659.jpg, ,2015-06-25,2016-12-31 T23:59:59,208_57, ,Sentosa 4D AdventureLand, ,15% off unlimited One Day Adventure Pass, ,"• Valid till 31 Dec 2016 for on-site redemption only
 • Payment must be made with an ANZ MasterCard
 • ANZ General Terms and Conditions apply.", ,0,0,No,Shopping & Lifestyle,None,0,0
208_472,208,The Polliwogs,The Polliwogs,Up to 15% off play rates and more,Up to 15% off play rates and more,"•&nbsp;Valid from 1 May till 31 Dec 2015 
•&nbsp;Offer may not be used in conjunction with other promotions and packages 
•&nbsp;May not be exchanged for cash, credit or kind 
•&nbsp;Party Bonus may be used to offset additional internal charges on top of the standard party packages 
•&nbsp;Not valid for Poco Petite Package and customised packages 
•&nbsp;Other Terms and Conditions apply 
•&nbsp;ANZ General Terms and Conditions apply.",None,0, ,https://sg.anz.com/ANZPrivileges/merchant-offers/thumb/472.jpg, ,2015-06-25,2015-05-01 T23:59:59,208_58, ,The Polliwogs, ,Website: www.thepolliwogs.com, ,"• Valid from 1 May till 31 Dec 2015 
• Offer may not be used in conjunction with other promotions and packages 
• May not be exchanged for cash, credit or kind 
• Party Bonus may be used to offset additional internal charges on top of the standard party packages 
• Not valid for Poco Petite Package and customised packages 
• Other Terms and Conditions apply 
• ANZ General Terms and Conditions apply.", ,0,0,No,Shopping & Lifestyle,None,0,0
208_661,208,Underwater World Singapore,Underwater World Singapore,10% off published rates,10% off published rates,"&bull;&nbsp;Valid till 31 Dec 2016 for a max. of 2 adults & 2 child
 &bull;&nbsp;Payment must be made with an ANZ MasterCard
 &bull;&nbsp;Not valid for group tours
 &bull;&nbsp;Other terms and conditions apply
 &bull;&nbsp;ANZ General Terms and Conditions apply.","80 Siloso Road, Sentosa, Tel: 6275 0030",0, ,https://sg.anz.com/ANZPrivileges/merchant-offers/thumb/661.jpg, ,2015-06-25,2016-12-31 T23:59:59,208_59, ,Underwater World Singapore, ,10% off published rates, ,"• Valid till 31 Dec 2016 for a max. of 2 adults &amp; 2 child
 • Payment must be made with an ANZ MasterCard
 • Not valid for group tours
 • Other terms and conditions apply
 • ANZ General Terms and Conditions apply.", ,0,0,No,Shopping & Lifestyle,None,0,0
208_418,208,www.puregold.sg,www.puregold.sg,5% off storewide,5% off storewide,"•&nbsp;All promotions stated above will be eligible on successful log-in via <a onclick=""popOut('http://www.puregold.sg');"">www.puregold.sg</a> •&nbsp;This offer is valid till 31 Aug 2015 •&nbsp;All prices quoted are in Singapore Dollars •&nbsp;Free courier delivery in (Singapore only) for all purchases •&nbsp;Courier services are not offered for overseas customers •&nbsp;International customers will have to fix appointments with PureGold.sg Pte Ltd and travel to Singapore to make purchases •&nbsp;All Gold and Silver purchases include packaging + certification •&nbsp;Money Back guarantee - customers can exchange items of the same value or receive a full refund if there are defects/purity issues in the product •&nbsp;Goods and Services Tax (GST) is not charged •&nbsp;This Promotion is not exchangeable for cash or kind •&nbsp;This offer cannot be used in conjunction with any other offers, discounts, promotions or vouchers •&nbsp;For queries/assistance please contact Customer Service: (65) 6372 5058",None,0, ,https://sg.anz.com/ANZPrivileges/merchant-offers/thumb/418.jpg, ,2015-06-25,None,208_60, ,www.puregold.sg, ,Website: www.puregold.sg, ,"• All promotions stated above will be eligible on successful log-in via www.puregold.sg • This offer is valid till 31 Aug 2015 • All prices quoted are in Singapore Dollars • Free courier delivery in (Singapore only) for all purchases • Courier services are not offered for overseas customers • International customers will have to fix appointments with PureGold.sg Pte Ltd and travel to Singapore to make purchases • All Gold and Silver purchases include packaging + certification • Money Back guarantee - customers can exchange items of the same value or receive a full refund if there are defects/purity issues in the product • Goods and Services Tax (GST) is not charged • This Promotion is not exchangeable for cash or kind • This offer cannot be used in conjunction with any other offers, discounts, promotions or vouchers • For queries/assistance please contact Customer Service: (65) 6372 5058", ,0,0,Yes,Shopping & Lifestyle,None,0,0
208_647,208,Amara Singapore,Amara Singapore,20% off Best Available Rate for weekend stays,20% off Best Available Rate for weekend stays,"&bull;&nbsp;Book by 30 Jun 2015
 &bull;&nbsp;Valid for weekend stays from 1 Jul to 31 Aug 2015
 &bull;&nbsp;Advance reservation is required and confirmation is subject to room availability
 &bull;&nbsp;Room reservation must be guaranteed by a valid credit card
 &bull;&nbsp;Bookings made are non-cancellable and non-refundable
 &bull;&nbsp;Other terms and conditions apply
 &bull;&nbsp;ANZ General Terms and Conditions apply.","Tel:  6879 2622/ 6879 6993/23
Email: reservation.sg@amarahotels.com",0, ,https://sg.anz.com/ANZPrivileges/merchant-offers/thumb/647.jpg, ,2015-06-25,2015-08-31 T23:59:59,208_61, ,Amara Singapore, ,"20% off Best Available Rate for weekend stays Includes: Complimentary wifi, use of gym and swimming pool, 15% off dining at Element &amp; Cafe Oriental", ,"• Book by 30 Jun 2015
 • Valid for weekend stays from 1 Jul to 31 Aug 2015
 • Advance reservation is required and confirmation is subject to room availability
 • Room reservation must be guaranteed by a valid credit card
 • Bookings made are non-cancellable and non-refundable
 • Other terms and conditions apply
 • ANZ General Terms and Conditions apply.", ,0,0,No,Travel & Stays,None,0,0
208_454,208,Focal Travel,Focal Travel,Holiday packages fr. S$648,Holiday packages fr. S$648,"•&nbsp;Package departure dates are subject to availability 
•&nbsp;Terms & conditions apply for all packages listed and protection scheme 
•&nbsp;Tour fares will vary according to different travel date, accommodations and travel arrangements 
•&nbsp;ANZ General Terms and Conditions apply.","Peoples Park Centre #B1-22/23/24, Tel: 6536 3033",0, ,https://sg.anz.com/ANZPrivileges/merchant-offers/thumb/454.jpg, ,2015-06-25,None,208_62, ,Focal Travel, ,"S$400 off per couple for 8D6N Victoria and Tasmania highlights 
Package includes: Visit the iconic Flinders Street Station, the busy Federation Square, Victorian Parliament House, Gothic St Patrick’s Cathedral, Yarra River, Shrine of Remembrance, Botanic gardens, Seahorse world, Beaconsfield Mine and Heritage Centre, Grindelwald, Cataract Gorge, Melita Honey Farm, Trowunna Wildlife Park, Dove Lake, Cradle Mountain, visit Tasmanian Gourmet Sauce Company, Barilla Bay Oyster Farm, Port Arthur Historic Site.   
Departure dates: 8 and 15 Jun 2015
  
S$400 off per couple for 9D8N Perth to Melbourne Trans Desert Adventure  
Package includes: Fremantle, train ride on the Indian Pacific, gold rush town of Kalgoorlie, ancient Nullabor Plain, River Torrens, Victoria Square, North Terrace and the busy Central Market, Cape Jervis, Mt. Gambier, Great Ocean Road Tour.  
Departure dates: 6 and 13 Jun 15
  
Hari Raya Puasa Long Weekend Special: 5 Days Sun Link Sea &amp; Formosan Aboriginal Culture Village Tour fr. S$678  
Package includes: C.K.S Memorial Hall, Sky Bridge, Xitou Monster Village, SunLinkSea, Sun Moon Lake, Wen Wu Temple, Formosan Aboriginal Culture Village, Fengjia Night Market, Taipei Grand Hotel scenic, Martyr’s Shrine, 101 Shopping Mall, Raohe Night Market  
Departure date: 15 Jul 2015
  
National Day Long Weekend Special: 5 Days Yilan &amp; Hualien Tour fr. S$648 
Package includes: C.K.S Memorial Hall, Yehliu, Chiufen, Xueshan Tunnel, Taroko National Park, Eternal Spring Temple, Swallow Grotto, SiWei Castle Station- Harry Potter Theme Pavilion, Jimmy Square, Taipei Grand Hotel scenic, Martyr’s Shrine, 101 Shopping Mall, Raohe Night Market  
Departure date: 6 Aug 2015
  
7D Korea Fantasy + 2N Bali Free fr. S$1,188 
Package includes: Yongduam Rock, or ""Dragon Head Rock"", Mysterious Road, Sonsan Sunrise Peak, Seongeup Folk Village, 3-in-1 Museum, Ice Cream Museum, trick art museum and 5D Theatre, Joanne Teddy Bear Museum, Waterpia Theme Park, High One Resort, Gondola Rode, Yongin Everland Theme Park with unlimited pass, Kimchi Making Class, National Folk Museum, Blue House, Korean Ginseng Outlet, Boganyeong, Myeongdong Fashion Street  
Departure dates: 07, 14, 20 Jun 2015.", ,"• Package departure dates are subject to availability 
• Terms &amp; conditions apply for all packages listed and protection scheme 
• Tour fares will vary according to different travel date, accommodations and travel arrangements 
• ANZ General Terms and Conditions apply.", ,0,0,No,Travel & Stays,None,0,0
208_651,208,ibis Singapore Novena,ibis Singapore Novena,10% off room rates,10% off room rates,"&bull;&nbsp;Book by 31 Aug 2015
 &bull;&nbsp;ANZ General Terms and Conditions apply.",None,0, ,https://sg.anz.com/ANZPrivileges/merchant-offers/thumb/651.jpg, ,2015-06-25,2015-08-31 T23:59:59,208_63, ,ibis Singapore Novena, ,Website: www.accorhotels.com/anz, ,"• Book by 31 Aug 2015
 • ANZ General Terms and Conditions apply.", ,0,0,No,Travel & Stays,None,0,0
208_652,208,ibis Singapore on Bencoolen,ibis Singapore on Bencoolen,10% off room rates,10% off room rates,"&bull;&nbsp;Book by 31 Aug 2015
 &bull;&nbsp;ANZ General Terms and Conditions apply.",None,0, ,https://sg.anz.com/ANZPrivileges/merchant-offers/thumb/652.jpg, ,2015-06-25,2015-08-31 T23:59:59,208_64, ,ibis Singapore on Bencoolen, ,Website: www.accorhotels.com/anz, ,"• Book by 31 Aug 2015
 • ANZ General Terms and Conditions apply.", ,0,0,No,Travel & Stays,None,0,0
208_677,208,"Mandarin Oriental, Singapore","Mandarin Oriental, Singapore",10% off SG50 Stay and Explore staycation package,10% off SG50 Stay and Explore staycation package,"•&nbsp;Valid from 1 Jun to 31 Aug 2015 
•&nbsp;Please book via SG50 Stay and Explore page and quote “ANZSG50” during reservation 
•&nbsp;ANZ General Terms and Conditions apply.",None,0, ,https://sg.anz.com/ANZPrivileges/merchant-offers/thumb/677.jpg, ,2015-06-25,2015-08-31 T23:59:59,208_65, ,"Mandarin Oriental, Singapore", ,Website: bit.ly/1GSCmrF, ,"• Valid from 1 Jun to 31 Aug 2015 
• Please book via SG50 Stay and Explore page and quote “ANZSG50” during reservation 
• ANZ General Terms and Conditions apply.", ,0,0,No,Travel & Stays,None,0,0
208_654,208,Novotel Singapore Clarke Quay,Novotel Singapore Clarke Quay,10% off staycation package,10% off staycation package,"&bull;&nbsp;Book 31 Aug 2015 and stay by 31 Dec 2015 
 &bull;&nbsp;Please quote ""Celebrate SG50 promo"" during reservation
 &bull;&nbsp;ANZ General Terms and Conditions apply.",None,0, ,https://sg.anz.com/ANZPrivileges/merchant-offers/thumb/654.jpg, ,2015-06-25,2015-08-31 T23:59:59,208_66, ,Novotel Singapore Clarke Quay, ,Website:  www.accorhotels.com/anz, ,"• Book 31 Aug 2015 and stay by 31 Dec 2015 
 • Please quote ""Celebrate SG50 promo"" during reservation
 • ANZ General Terms and Conditions apply.", ,0,0,No,Travel & Stays,None,0,0
208_642,208,Pricebreaker,Pricebreaker,S$238 per person for 3D2N stay at Pan Pacific Bali,S$238 per person for 3D2N stay at Pan Pacific Bali,"&bull;&nbsp;Price quoted is for one person, based on twin sharing
 &bull;&nbsp;Valid for stay till 31 Jul 2015
 &bull;&nbsp;High season surcharge apply from 11 to 19 Jul 2015
 &bull;&nbsp;ANZ General Terms and Conditions apply.","• Great World City, #02-09
• Parkway Parade, #01-68
• Plaza Singapura, #04-13A
• SouthPoint, #04-05, Tel: 6317 2888",0, ,https://sg.anz.com/ANZPrivileges/merchant-offers/thumb/642.jpg, ,2015-06-25,2015-07-19 T23:59:59,208_67, ,Pricebreaker, ,"S$238 per person for 3D2N stay at Pan Pacific Bali Includes: Upgrade to Deluxe Room upon making a reservation, daily International Buffet breakfast for 2 at Merica, welcome drink and cold towel upon arrival, welcome seasonal tropical fruit platter upon arrival in the room, daily complimentary 2 bottles of water in the room per day, tea and coffee making facility in the room, free access to gymnasium, sauna, swimming pool, daily complimentary shuttle service to Seminyak and Kuta at hotel schedule.", ,"• Price quoted is for one person, based on twin sharing
 • Valid for stay till 31 Jul 2015
 • High season surcharge apply from 11 to 19 Jul 2015
 • ANZ General Terms and Conditions apply.", ,0,0,No,Travel & Stays,None,0,0
208_675,208,Starwood Hotels,Starwood Hotels,15% off Best Available Room Rates,15% off Best Available Room Rates,"&bull;&nbsp;Book by 31 Aug 2015 and stay or dine by 30 Sep 2015
 &bull;&nbsp;ANZ Visa Cardmember has to book a min. of 2-night stay at any of the Sheraton or Westin branded Starwood Properties
 &bull;&nbsp;Full payment must be made in advance for the eligible stay with an ANZ Visa Credit Card
 &bull;&nbsp;ANZ General Terms and Conditions apply.",None,0, ,https://sg.anz.com/ANZPrivileges/merchant-offers/thumb/675.jpg, ,2015-06-25,2015-08-31 T23:59:59,208_68, ,Starwood Hotels, ,Website: www.starwoodhotels.com/visa, ,"• Book by 31 Aug 2015 and stay or dine by 30 Sep 2015
 • ANZ Visa Cardmember has to book a min. of 2-night stay at any of the Sheraton or Westin branded Starwood Properties
 • Full payment must be made in advance for the eligible stay with an ANZ Visa Credit Card
 • ANZ General Terms and Conditions apply.", ,0,0,No,Travel & Stays,None,0,0
208_38,208,Agoda.com,Agoda.com,Additional 7% off pre-paid bookings,Additional 7% off<br />pre-paid bookings,"•&nbsp;Not valid with ANZ Debit Cards •&nbsp;Valid till 31 December 2015 •&nbsp;The Promotion discount is applicable to hotel room charges only (excluding local taxes, service fees and additional charges) •&nbsp;The Promotion is applicable to booking merchant hotels at participating destinations and designated hotels (pre-paid only) made through the dedicated landing pages specified •&nbsp;Discount will be displayed on the booking form as ""ANZ discount"" upon entering a valid ANZ Credit Card number •&nbsp;The Promotion cannot be exchanged for cash or other products •&nbsp;The Promotion is non-transferable and non-cumulative and cannot be used in conjunction with any other discount, promotions, discounted items and fixed price items (unless specified) •&nbsp;ANZ General Terms and Conditions apply",None,0, ,https://sg.anz.com/ANZPrivileges/merchant-offers/thumb/38.jpg, ,2015-06-25,2015-12-31 T23:59:59,208_69, ,Agoda.com, ,Website: agoda.com/anzsg.  4 simple steps to book your hotel stay , ,"• Not valid with ANZ Debit Cards • Valid till 31 December 2015 • The Promotion discount is applicable to hotel room charges only (excluding local taxes, service fees and additional charges) • The Promotion is applicable to booking merchant hotels at participating destinations and designated hotels (pre-paid only) made through the dedicated landing pages specified • Discount will be displayed on the booking form as ""ANZ discount"" upon entering a valid ANZ Credit Card number • The Promotion cannot be exchanged for cash or other products • The Promotion is non-transferable and non-cumulative and cannot be used in conjunction with any other discount, promotions, discounted items and fixed price items (unless specified) • ANZ General Terms and Conditions apply", ,0,0,Yes,Travel & Stays,None,0,0
208_407,208,Aniniraka Resort &amp; Spa,Aniniraka Resort &amp; Spa,Up to 60% off bookings,Up to 60% off bookings,"•&nbsp;Valid for bookings and stay before 30 Jun 2015 
•&nbsp;Subject to room availability 
•&nbsp;General terms and conditions apply 
•&nbsp;Prepayment required at time of booking. All bookings are non-refundable 
•&nbsp;*Please use Promotion Code ""ANZ1"" when booking at merchant's website 
•&nbsp;#Please use Promotion Code ""ANZ3"" when booking at merchant's website 
•&nbsp;ANZ General Terms and Conditions apply","Aniniraka Resort & Spa is a small boutique property creatively built to blend the unique tradition of Indonesia architecture and the beauty of nature. 
Located in a picturesque, authentic Balinese village, the resort & spa is just 60 minutes from Ngurah Rai International Airport. 
It is located in a complete natural, unspoiled and unpolluted environment. 
The stunning nature that surrounds the Aniniraka Resort & Spa, rice paddy fields, lush tropical vegetation, villages and temples, is the perfect setting for an ecologically friendly, enjoyable, peaceful, relaxed holiday.",0, ,https://sg.anz.com/ANZPrivileges/merchant-offers/thumb/407.jpg, ,2015-06-25,2015-06-30 T23:59:59,208_70, ,Aniniraka Resort &amp; Spa, ,Website: www.aniniraka.com, ,"• Valid for bookings and stay before 30 Jun 2015 
• Subject to room availability 
• General terms and conditions apply 
• Prepayment required at time of booking. All bookings are non-refundable 
• *Please use Promotion Code ""ANZ1"" when booking at merchant's website 
• #Please use Promotion Code ""ANZ3"" when booking at merchant's website 
• ANZ General Terms and Conditions apply", ,0,0,No,Travel & Stays,None,0,0,""
208_639,208,Asiatravel,Asiatravel,US$25 off direct flight bookings,US$25 off direct flight bookings,"&bull;&nbsp;Valid till 31 Dec 2015 
&bull;&nbsp;Promo Code: ANZ9 
&bull;&nbsp;Payment must be made with an ANZ Visa Card 
&bull;&nbsp;ANZ General Terms and Conditions apply.",None,"<strong>ANZ MasterCard Exclusive</strong>
<ul><li>US$25 off direct flight bookings</li><li>Additional 13% off hotel and tour packages</li></ul>
Website: <a onclick=""popOut('http://www.asiatravel.com/mastercard/anz');"">www.asiatravel.com/mastercard/anz</a><br /><br />
Book by 31 Oct 2015 and travel by 31 Dec 2015. Other terms and conditions apply. Payment must be made with an ANZ MasterCard.<br /><br />
<p class=""tnc""><b>Terms and Conditions</b><br>•&nbsp;Book by 31 Oct 2015 and travel by 31 Dec 2015 •&nbsp;Other terms and conditions apply •&nbsp;Payment must be made with an ANZ MasterCard •&nbsp;ANZ General Terms and Conditions apply.</p>
<strong>ANZ Visa Card Exclusive</strong><br />
Additional 9% discount on:
<ul><li>Pre-paid hotel bookings
</li><li>Land packages (hotel and tours)
</li><li>Tours and attractions</li></ul>
Website: <a onclick=""popOut('http://www.asiatravel.com/anz')"">www.asiatravel.com/anz</a>", ,https://sg.anz.com/ANZPrivileges/merchant-offers/thumb/639.jpg, ,2015-06-25,2015-12-31 T23:59:59,208_71, ,Asiatravel, ,None, ,"• Valid till 31 Dec 2015 
• Promo Code: ANZ9 
• Payment must be made with an ANZ Visa Card 
• ANZ General Terms and Conditions apply.", ,0,0,No,Travel & Stays,None,0,0
208_334,208,Bali Aroma Exclusive Villa,Bali Aroma Exclusive Villa,30% off internet rate,30% off internet rate,"•&nbsp;Valid for bookings and stay before 31 December 2015
 •&nbsp;Subject to room availability
 •&nbsp;Please use Promo Code ""ANZVIP"" when making reservation
 •&nbsp;ANZ General Terms and Conditions apply",None,0, ,https://sg.anz.com/ANZPrivileges/merchant-offers/thumb/334.jpg, ,2015-06-25,2015-12-31 T23:59:59,208_72, ,Bali Aroma Exclusive Villa, ,Website: www.baliaromaexclusivevillas.com, ,"• Valid for bookings and stay before 31 December 2015
 • Subject to room availability
 • Please use Promo Code ""ANZVIP"" when making reservation
 • ANZ General Terms and Conditions apply", ,0,0,No,Travel & Stays,None,0,0
208_409,208,Bali Niksoma Boutique Beach Resort,Bali Niksoma Boutique Beach Resort,10% off Lowest Hotel Website Rate,10% off Lowest Hotel Website Rate,"•&nbsp;Valid for bookings and stay before 20 Dec 2015 
•&nbsp;Subject to room availability 
•&nbsp;General terms and conditions apply 
•&nbsp;*Please use Promo Code ""ANZVIP"" when making reservation 
•&nbsp;#Please use Promo Code ""ANZ-PRO-BNK"" when making reservation 
•&nbsp;ANZ General Terms and Conditions apply","Bali Niksoma is a stylish boutique beachfront resort in Bali's best location, Legian beach. Only 25 minutes from the airport and just a walking distance to shopping complex and entertainment district of Legian as well as to international bars and restaurants. 
The resort is uniquely designed by combining magnificent Balinese and modern architectures. Designed by Indonesia's prominent architecture Hadi Prana, this exciting chic resort offers a luxurious and intimate feel.",0, ,https://sg.anz.com/ANZPrivileges/merchant-offers/thumb/409.jpg, ,2015-06-25,2015-12-20 T23:59:59,208_73, ,Bali Niksoma Boutique Beach Resort, ,Website: www.baliniksoma.com, ,"• Valid for bookings and stay before 20 Dec 2015 
• Subject to room availability 
• General terms and conditions apply 
• *Please use Promo Code ""ANZVIP"" when making reservation 
• #Please use Promo Code ""ANZ-PRO-BNK"" when making reservation 
• ANZ General Terms and Conditions apply", ,0,0,No,Travel & Stays,None,0,0,""
208_392,208,Cathay Pacific,Cathay Pacific,Enjoy mileage accruable special fares,Enjoy mileage accruable special fares,"•&nbsp;Valid for booking by 30 June 2015 and travel by 31 August 2015 
•&nbsp;Fares are quoted based on per person basis and includes all taxes and surcharges 
•&nbsp;Taxes and surcharges are correct as of 1 July 2014 and are subjected to change at point of ticket issuance 
•&nbsp;Other terms and conditions apply 
•&nbsp;ANZ General Terms and Conditions apply",None,0, ,https://sg.anz.com/ANZPrivileges/merchant-offers/thumb/392.jpg, ,2015-06-25,2015-06-30 T23:59:59,208_74, ,Cathay Pacific, ,Website: Cathay Pacific, ,"• Valid for booking by 30 June 2015 and travel by 31 August 2015 
• Fares are quoted based on per person basis and includes all taxes and surcharges 
• Taxes and surcharges are correct as of 1 July 2014 and are subjected to change at point of ticket issuance 
• Other terms and conditions apply 
• ANZ General Terms and Conditions apply", ,0,0,No,Travel & Stays,None,0,0
